[s],CH1[V]
5.5200E-04,9.505303380E+00
5.5400E-04,9.530029947E+00
5.5600E-04,9.536924479E+00
5.5800E-04,9.561670577E+00
5.6000E-04,9.571455735E+00
5.6200E-04,9.595381520E+00
5.6400E-04,9.630713557E+00
5.6600E-04,9.641182309E+00
5.6800E-04,9.665987000E+00
5.7000E-04,9.676494815E+00
5.7200E-04,9.702842475E+00
5.7400E-04,9.720772166E+00
5.7600E-04,9.746299513E+00
5.7800E-04,9.774131549E+00
5.8000E-04,9.778565144E+00
5.8200E-04,9.795850303E+00
5.8400E-04,9.820596401E+00
5.8600E-04,9.842373748E+00
5.8800E-04,9.862608126E+00
5.9000E-04,9.882842505E+00
5.9200E-04,9.893389381E+00
5.9400E-04,9.924248761E+00
5.9600E-04,9.945186265E+00
5.9800E-04,9.951162828E+00
6.0000E-04,9.981221427E+00
6.0200E-04,9.998545649E+00
6.0400E-04,1.000608471E+01
6.0600E-04,1.003225659E+01
6.0800E-04,1.005626050E+01
6.1000E-04,1.008254957E+01
6.1200E-04,1.009836988E+01
6.1400E-04,1.010284254E+01
6.1600E-04,1.013059645E+01
6.1800E-04,1.015014724E+01
6.2000E-04,1.016815505E+01
6.2200E-04,1.018922927E+01
6.2400E-04,1.019807693E+01
6.2600E-04,1.021614334E+01
6.2800E-04,1.023491287E+01
6.3000E-04,1.025895585E+01
6.3200E-04,1.027776444E+01
6.3400E-04,1.028893632E+01
6.3600E-04,1.031225664E+01
6.3800E-04,1.033928789E+01
6.4000E-04,1.035432696E+01
6.4200E-04,1.036249102E+01
6.4400E-04,1.038657306E+01
6.4600E-04,1.040077228E+01
6.4800E-04,1.041210040E+01
6.5000E-04,1.042934650E+01
6.5200E-04,1.045860432E+01
6.5400E-04,1.046682698E+01
6.5600E-04,1.048866292E+01
6.5800E-04,1.050227620E+01
6.6000E-04,1.052391683E+01
6.6200E-04,1.054116292E+01
6.6400E-04,1.055471761E+01
6.6600E-04,1.056663168E+01
6.6800E-04,1.058926840E+01
6.7000E-04,1.060270590E+01
6.7200E-04,1.062448325E+01
6.7400E-04,1.062969810E+01
6.7600E-04,1.064327232E+01
6.7800E-04,1.067176842E+01
6.8000E-04,1.069049889E+01
6.8200E-04,1.071085045E+01
6.8400E-04,1.071977624E+01
6.8600E-04,1.073553796E+01
6.8800E-04,1.075659265E+01
6.9000E-04,1.077239343E+01
6.9200E-04,1.079413172E+01
6.9400E-04,1.080165125E+01
6.9600E-04,1.081887781E+01
6.9800E-04,1.083698329E+01
7.0000E-04,1.086237392E+01
7.0200E-04,1.088051845E+01
7.0400E-04,1.089551845E+01
7.0600E-04,1.091344814E+01
7.0800E-04,1.092702236E+01
7.1000E-04,1.095022549E+01
7.1200E-04,1.095770596E+01
7.1400E-04,1.097354581E+01
7.1600E-04,1.099301847E+01
7.1800E-04,1.100276456E+01
7.2000E-04,1.102231535E+01
7.2200E-04,1.104253019E+01
7.2400E-04,1.105604582E+01
7.2600E-04,1.107932708E+01
7.2800E-04,1.108989348E+01
7.3000E-04,1.110862396E+01
7.3200E-04,1.112512786E+01
7.3400E-04,1.113794037E+01
7.3600E-04,1.115514740E+01
7.3800E-04,1.116192475E+01
7.4000E-04,1.118217866E+01
7.4200E-04,1.119116303E+01
7.4400E-04,1.121973725E+01
7.4600E-04,1.122872163E+01
7.4800E-04,1.124753023E+01
7.5000E-04,1.125876070E+01
7.5200E-04,1.128202242E+01
7.5400E-04,1.130223727E+01
7.5600E-04,1.130753024E+01
7.5800E-04,1.132631930E+01
7.6000E-04,1.133678806E+01
7.6200E-04,1.134432712E+01
7.6400E-04,1.137434666E+01
7.6600E-04,1.139010838E+01
7.6800E-04,1.140510838E+01
7.7000E-04,1.141934666E+01
7.7200E-04,1.143061620E+01
7.7400E-04,1.144870214E+01
7.7600E-04,1.147649511E+01
7.7800E-04,1.148913183E+01
7.8000E-04,1.149446386E+01
7.8200E-04,1.151469824E+01
7.8400E-04,1.153337012E+01
7.8600E-04,1.154629981E+01
7.8800E-04,1.155378028E+01
7.9000E-04,1.157325294E+01
7.9200E-04,1.159278419E+01
7.9400E-04,1.160858497E+01
7.9600E-04,1.161301857E+01
7.9800E-04,1.162952248E+01
8.0000E-04,1.164753029E+01
8.0200E-04,1.166407327E+01
8.0400E-04,1.167536233E+01
8.0600E-04,1.170315530E+01
8.0800E-04,1.170311624E+01
8.1000E-04,1.172639749E+01
8.1200E-04,1.174438578E+01
8.1400E-04,1.175934672E+01
8.1600E-04,1.177366313E+01
8.1800E-04,1.178868266E+01
8.2000E-04,1.179696391E+01
8.2200E-04,1.181493267E+01
8.2400E-04,1.182467876E+01
8.2600E-04,1.184794048E+01
8.2800E-04,1.186368267E+01
8.3000E-04,1.187733502E+01
8.3200E-04,1.190047955E+01
8.3400E-04,1.190428815E+01
8.3600E-04,1.192081159E+01
8.3800E-04,1.193571393E+01
8.4000E-04,1.194770612E+01
8.4200E-04,1.195827253E+01
8.4400E-04,1.197481550E+01
8.4600E-04,1.199280379E+01
8.4800E-04,1.200629988E+01
8.5000E-04,1.201460067E+01
8.5200E-04,1.203409286E+01
8.5400E-04,1.204837020E+01
8.5600E-04,1.206559677E+01
8.5800E-04,1.207612411E+01
8.6000E-04,1.208967880E+01
8.6200E-04,1.210165146E+01
8.6400E-04,1.210389756E+01
8.6600E-04,1.212495225E+01
8.6800E-04,1.214446397E+01
8.7000E-04,1.215866319E+01
8.7200E-04,1.216096788E+01
8.7400E-04,1.217963976E+01
8.7600E-04,1.219401476E+01
8.7800E-04,1.221046007E+01
8.8000E-04,1.222399523E+01
8.8200E-04,1.223374133E+01
8.8400E-04,1.225549914E+01
8.8600E-04,1.227202258E+01
8.8800E-04,1.228106555E+01
8.9000E-04,1.230428821E+01
8.9200E-04,1.232307728E+01
8.9400E-04,1.231784290E+01
8.9600E-04,1.234104603E+01
8.9800E-04,1.234936635E+01
9.0000E-04,1.236360463E+01
9.0200E-04,1.238090932E+01
9.0400E-04,1.238538198E+01
9.0600E-04,1.241989370E+01
9.0800E-04,1.242895620E+01
9.1000E-04,1.244249136E+01
9.1200E-04,1.246120230E+01
9.1400E-04,1.246796012E+01
9.1600E-04,1.247698355E+01
9.1800E-04,1.250544059E+01
9.2000E-04,1.251003044E+01
9.2200E-04,1.252200309E+01
9.2400E-04,1.253323356E+01
9.2600E-04,1.254973747E+01
9.2800E-04,1.256251091E+01
9.3000E-04,1.257153435E+01
9.3200E-04,1.259032342E+01
9.3400E-04,1.260010857E+01
9.3600E-04,1.260085076E+01
9.3800E-04,1.262030389E+01
9.4000E-04,1.263012811E+01
9.4200E-04,1.264737421E+01
9.4400E-04,1.266233515E+01
9.4600E-04,1.266456171E+01
9.4800E-04,1.268419062E+01
9.5000E-04,1.269922968E+01
9.5200E-04,1.271190547E+01
9.5400E-04,1.273516719E+01
9.5600E-04,1.273665157E+01
9.5800E-04,1.273889766E+01
9.6000E-04,1.275469844E+01
9.6200E-04,1.277645626E+01
9.6400E-04,1.278469845E+01
9.6600E-04,1.279374142E+01
9.6800E-04,1.279973751E+01
9.7000E-04,1.280725705E+01
9.7200E-04,1.283655393E+01
9.7400E-04,1.284624143E+01
9.7600E-04,1.285299924E+01
9.7800E-04,1.286426877E+01
9.8000E-04,1.287924925E+01
9.8200E-04,1.289282347E+01
9.8400E-04,1.290483519E+01
9.8600E-04,1.291829222E+01
9.8800E-04,1.292729613E+01
9.9000E-04,1.293178832E+01
9.9200E-04,1.294161254E+01
9.9400E-04,1.296106567E+01
9.9600E-04,1.297762817E+01
9.9800E-04,1.297987426E+01
1.0000E-03,1.298887817E+01
1.0020E-03,1.300542114E+01
1.0040E-03,1.302415161E+01
1.0060E-03,1.302491333E+01
1.0080E-03,1.303838990E+01
1.0100E-03,1.305272584E+01
1.0120E-03,1.306391724E+01
1.0140E-03,1.307149537E+01
1.0160E-03,1.304065552E+01
1.0180E-03,1.295208129E+01
1.0200E-03,1.253778435E+01
1.0220E-03,1.250026481E+01
1.0240E-03,1.245967886E+01
1.0260E-03,1.242069448E+01
1.0280E-03,1.238686635E+01
1.0300E-03,1.237338979E+01
1.0320E-03,1.235389760E+01
1.0340E-03,1.233881947E+01
1.0360E-03,1.232454212E+01
1.0380E-03,1.229303821E+01
1.0400E-03,1.228477649E+01
1.0420E-03,1.225549914E+01
1.0440E-03,1.224954211E+01
1.0460E-03,1.222702258E+01
1.0480E-03,1.220526476E+01
1.0500E-03,1.219182726E+01
1.0520E-03,1.217370226E+01
1.0540E-03,1.216391710E+01
1.0560E-03,1.215044053E+01
1.0580E-03,1.213692491E+01
1.0600E-03,1.211440537E+01
1.0620E-03,1.210840928E+01
1.0640E-03,1.209864365E+01
1.0660E-03,1.207993271E+01
1.0680E-03,1.207608505E+01
1.0700E-03,1.205510849E+01
1.0720E-03,1.204010848E+01
1.0740E-03,1.203108504E+01
1.0760E-03,1.200413191E+01
1.0780E-03,1.201087020E+01
1.0800E-03,1.198454207E+01
1.0820E-03,1.197626082E+01
1.0840E-03,1.195754988E+01
1.0860E-03,1.195606550E+01
1.0880E-03,1.193352643E+01
1.0900E-03,1.191997174E+01
1.0920E-03,1.190651471E+01
1.0940E-03,1.189526471E+01
1.0960E-03,1.188026471E+01
1.0980E-03,1.186823346E+01
1.1000E-03,1.185020611E+01
1.1020E-03,1.184799908E+01
1.1040E-03,1.182921001E+01
1.1060E-03,1.181268657E+01
1.1080E-03,1.180065532E+01
1.1100E-03,1.177969828E+01
1.1120E-03,1.176684672E+01
1.1140E-03,1.176311625E+01
1.1160E-03,1.174065531E+01
1.1180E-03,1.172938578E+01
1.1200E-03,1.172192484E+01
1.1220E-03,1.171508890E+01
1.1240E-03,1.170233499E+01
1.1260E-03,1.167606545E+01
1.1280E-03,1.167383889E+01
1.1300E-03,1.165878030E+01
1.1320E-03,1.164532326E+01
1.1340E-03,1.162721779E+01
1.1360E-03,1.161227638E+01
1.1380E-03,1.159801857E+01
1.1400E-03,1.158448341E+01
1.1420E-03,1.158083106E+01
1.1440E-03,1.156653419E+01
1.1460E-03,1.155518653E+01
1.1480E-03,1.153801856E+01
1.1500E-03,1.152368262E+01
1.1520E-03,1.152596777E+01
1.1540E-03,1.150188574E+01
1.1560E-03,1.148616308E+01
1.1580E-03,1.147647558E+01
1.1600E-03,1.146518651E+01
1.1620E-03,1.145542089E+01
1.1640E-03,1.144264745E+01
1.1660E-03,1.142083104E+01
1.1680E-03,1.141186619E+01
1.1700E-03,1.140288182E+01
1.1720E-03,1.138260838E+01
1.1740E-03,1.136981540E+01
1.1760E-03,1.136610447E+01
1.1780E-03,1.135323337E+01
1.1800E-03,1.133227634E+01
1.1820E-03,1.132254977E+01
1.1840E-03,1.130753024E+01
1.1860E-03,1.130004977E+01
1.1880E-03,1.128428805E+01
1.1900E-03,1.127003023E+01
1.1920E-03,1.125575289E+01
1.1940E-03,1.126098726E+01
1.1960E-03,1.123098726E+01
1.1980E-03,1.122501069E+01
1.2000E-03,1.121147553E+01
1.2020E-03,1.119942475E+01
1.2040E-03,1.118217866E+01
1.2060E-03,1.117692475E+01
1.2080E-03,1.116266693E+01
1.2100E-03,1.115069427E+01
1.2120E-03,1.113495208E+01
1.2140E-03,1.112661224E+01
1.2160E-03,1.111087005E+01
1.2180E-03,1.110635833E+01
1.2200E-03,1.108911223E+01
1.2220E-03,1.107178801E+01
1.2240E-03,1.106805754E+01
1.2260E-03,1.104784270E+01
1.2280E-03,1.103354582E+01
1.2300E-03,1.103358488E+01
1.2320E-03,1.101854582E+01
1.2340E-03,1.099604581E+01
1.2360E-03,1.098924894E+01
1.2380E-03,1.098249112E+01
1.2400E-03,1.096977628E+01
1.2420E-03,1.095698331E+01
1.2440E-03,1.094649502E+01
1.2460E-03,1.092622158E+01
1.2480E-03,1.092026455E+01
1.2500E-03,1.091571377E+01
1.2520E-03,1.088870204E+01
1.2540E-03,1.088866298E+01
1.2560E-03,1.087444423E+01
1.2580E-03,1.085938563E+01
1.2600E-03,1.084514735E+01
1.2620E-03,1.083538172E+01
1.2640E-03,1.083544032E+01
1.2660E-03,1.080237391E+01
1.2680E-03,1.078510828E+01
1.2700E-03,1.079262781E+01
1.2720E-03,1.077610437E+01
1.2740E-03,1.076559656E+01
1.2760E-03,1.074313561E+01
1.2780E-03,1.074081140E+01
1.2800E-03,1.072284264E+01
1.2820E-03,1.071833092E+01
1.2840E-03,1.070704186E+01
1.2860E-03,1.067920982E+01
1.2880E-03,1.066954185E+01
1.2900E-03,1.065975669E+01
1.2920E-03,1.065680748E+01
1.2940E-03,1.063653403E+01
1.2960E-03,1.062001059E+01
1.2980E-03,1.061770591E+01
1.3000E-03,1.059821372E+01
1.3020E-03,1.059524497E+01
1.3040E-03,1.058319418E+01
1.3060E-03,1.057272543E+01
1.3080E-03,1.056739340E+01
1.3100E-03,1.055842855E+01
1.3120E-03,1.053362386E+01
1.3140E-03,1.053143636E+01
1.3160E-03,1.050594808E+01
1.3180E-03,1.050665120E+01
1.3200E-03,1.049989339E+01
1.3220E-03,1.048108479E+01
1.3240E-03,1.046088947E+01
1.3260E-03,1.044280353E+01
1.3280E-03,1.043836994E+01
1.3300E-03,1.044210041E+01
1.3320E-03,1.041510822E+01
1.3340E-03,1.041588947E+01
1.3360E-03,1.039411212E+01
1.3380E-03,1.038428790E+01
1.3400E-03,1.036635821E+01
1.3420E-03,1.036102618E+01
1.3440E-03,1.034163164E+01
1.3460E-03,1.033479570E+01
1.3480E-03,1.031975664E+01
1.3500E-03,1.030772539E+01
1.3520E-03,1.029344804E+01
1.3540E-03,1.028751054E+01
1.3560E-03,1.026944413E+01
1.3580E-03,1.025973710E+01
1.3600E-03,1.023645584E+01
1.3620E-03,1.023042069E+01
1.3640E-03,1.023042069E+01
1.3660E-03,1.021838943E+01
1.3680E-03,1.020862381E+01
1.3700E-03,1.018770584E+01
1.3720E-03,1.017790115E+01
1.3740E-03,1.017114333E+01
1.3760E-03,1.016061599E+01
1.3780E-03,1.014633864E+01
1.3800E-03,1.012913161E+01
1.3820E-03,1.011557692E+01
1.3840E-03,1.010805739E+01
1.3860E-03,1.009758863E+01
1.3880E-03,1.008036207E+01
1.3900E-03,1.007208082E+01
1.3920E-03,1.005483472E+01
1.3940E-03,1.004424878E+01
1.3960E-03,1.003081128E+01
1.3980E-03,1.002778393E+01
1.4000E-03,1.001276440E+01
1.4020E-03,9.991045647E+00
1.4040E-03,9.983526115E+00
1.4060E-03,9.966963612E+00
1.4080E-03,9.958721423E+00
1.4100E-03,9.958721423E+00
1.4120E-03,9.943037827E+00
1.4140E-03,9.912940166E+00
1.4160E-03,9.905381571E+00
1.4180E-03,9.902451883E+00
1.4200E-03,9.893447975E+00
1.4220E-03,9.873096409E+00
1.4240E-03,9.858194063E+00
1.4260E-03,9.849151093E+00
1.4280E-03,9.833369840E+00
1.4300E-03,9.836338591E+00
1.4320E-03,9.815362025E+00
1.4340E-03,9.802549523E+00
1.4360E-03,9.795889365E+00
1.4380E-03,9.780147175E+00
1.4400E-03,9.761260453E+00
1.4420E-03,9.744756544E+00
1.4440E-03,9.744014357E+00
1.4460E-03,9.727490917E+00
1.4480E-03,9.712549508E+00
1.4500E-03,9.701299506E+00
1.4520E-03,9.689170598E+00
1.4540E-03,9.677998721E+00
1.4560E-03,9.673526064E+00
1.4580E-03,9.657783874E+00
1.4600E-03,9.647998716E+00
1.4620E-03,9.629873713E+00
1.4640E-03,9.621748712E+00
1.4660E-03,9.623916681E+00
1.4680E-03,9.597666677E+00
1.4700E-03,9.587197925E+00
1.4720E-03,9.566885422E+00
1.4740E-03,9.566162765E+00
1.4760E-03,9.553389326E+00
1.4780E-03,9.536865885E+00
1.4800E-03,9.528584634E+00
1.4820E-03,9.516572913E+00
1.4840E-03,9.506162755E+00
1.4860E-03,9.490342440E+00
1.4880E-03,9.476846344E+00
1.4900E-03,9.464815092E+00
1.4920E-03,9.455049466E+00
1.4940E-03,9.443135401E+00
1.4960E-03,9.432529931E+00
1.4980E-03,9.418291647E+00
1.5000E-03,9.400322894E+00
1.5020E-03,9.380772110E+00
1.5040E-03,9.371026014E+00
1.5060E-03,9.373252577E+00
1.5080E-03,9.361963513E+00
1.5100E-03,9.342490854E+00
1.5120E-03,9.328916633E+00
1.5140E-03,9.317647099E+00
1.5160E-03,9.304854129E+00
1.5180E-03,9.290693970E+00
1.5200E-03,9.277900999E+00
1.5220E-03,9.270400998E+00
1.5240E-03,9.257647090E+00
1.5260E-03,9.239678337E+00
1.5280E-03,9.226201772E+00
1.5300E-03,9.220869740E+00
1.5320E-03,9.214150989E+00
1.5340E-03,9.199951768E+00
1.5360E-03,9.177275983E+00
1.5380E-03,9.170635357E+00
1.5400E-03,9.163115824E+00
1.5420E-03,9.154053323E+00
1.5440E-03,9.130830663E+00
1.5460E-03,9.130068944E+00
1.5480E-03,9.113545503E+00
1.5500E-03,9.104502533E+00
1.5520E-03,9.086553312E+00
1.5540E-03,9.077568935E+00
1.5560E-03,9.069990809E+00
1.5580E-03,9.060166588E+00
1.5600E-03,9.049756431E+00
1.5620E-03,9.031768146E+00
1.5640E-03,9.023447832E+00
1.5660E-03,9.008486893E+00
1.5680E-03,8.998682203E+00
1.5700E-03,8.982940013E+00
1.5720E-03,8.983662670E+00
1.5740E-03,8.973994699E+00
1.5760E-03,8.954443915E+00
1.5780E-03,8.947686101E+00
1.5800E-03,8.932647036E+00
1.5820E-03,8.929600161E+00
1.5840E-03,8.911592345E+00
1.5860E-03,8.898877500E+00
1.5880E-03,8.892178280E+00
1.5900E-03,8.877178277E+00
1.5920E-03,8.864346244E+00
1.5940E-03,8.852334523E+00
1.5960E-03,8.835068895E+00
1.5980E-03,8.829873582E+00
1.6000E-03,8.812510298E+00
1.6020E-03,8.808799360E+00
1.6040E-03,8.793057170E+00
1.6060E-03,8.778076698E+00
1.6080E-03,8.775010292E+00
1.6100E-03,8.757022008E+00
1.6120E-03,8.756299351E+00
1.6140E-03,8.739834505E+00
1.6160E-03,8.725479034E+00
1.6180E-03,8.712002469E+00
1.6200E-03,8.703721218E+00
1.6220E-03,8.689424340E+00
1.6240E-03,8.679736839E+00
1.6260E-03,8.673701681E+00
1.6280E-03,8.659443867E+00
1.6300E-03,8.631670424E+00
1.6320E-03,8.624209486E+00
1.6340E-03,8.615830578E+00
1.6360E-03,8.604658701E+00
1.6380E-03,8.600928232E+00
1.6400E-03,8.576084478E+00
1.6420E-03,8.558096194E+00
1.6440E-03,8.561846194E+00
1.6460E-03,8.552080568E+00
1.6480E-03,8.533330565E+00
1.6500E-03,8.513018061E+00
1.6520E-03,8.513076655E+00
1.6540E-03,8.503252435E+00
1.6560E-03,8.486748526E+00
1.6580E-03,8.460537584E+00
1.6600E-03,8.465752429E+00
1.6620E-03,8.439482893E+00
1.6640E-03,8.436572736E+00
1.6660E-03,8.423838359E+00
1.6680E-03,8.408760232E+00
1.6700E-03,8.399697730E+00
1.6720E-03,8.394482886E+00
1.6740E-03,8.383896946E+00
1.6760E-03,8.362236787E+00
1.6780E-03,8.349424284E+00
1.6800E-03,8.338818814E+00
1.6820E-03,8.333760219E+00
1.6840E-03,8.318643029E+00
1.6860E-03,8.305088340E+00
1.6880E-03,8.287900837E+00
1.6900E-03,8.274404741E+00
1.6920E-03,8.272861772E+00
1.6940E-03,8.265361771E+00
1.6960E-03,8.238350048E+00
1.6980E-03,8.219560982E+00
1.7000E-03,8.220381295E+00
1.7020E-03,8.207627386E+00
1.7040E-03,8.192588321E+00
1.7060E-03,8.194072697E+00
1.7080E-03,8.176103944E+00
1.7100E-03,8.163291441E+00
1.7120E-03,8.155068784E+00
1.7140E-03,8.137744562E+00
1.7160E-03,8.136279718E+00
1.7180E-03,8.124287529E+00
1.7200E-03,8.102432056E+00
1.7220E-03,8.093467211E+00
1.7240E-03,8.081514084E+00
1.7260E-03,8.089756273E+00
1.7280E-03,8.063447675E+00
1.7300E-03,8.052939861E+00
1.7320E-03,8.031885170E+00
1.7340E-03,8.028174232E+00
1.7360E-03,8.026728919E+00
1.7380E-03,8.005596103E+00
1.7400E-03,8.005713291E+00
1.7420E-03,7.982392974E+00
1.7440E-03,7.977139067E+00
1.7460E-03,7.964365628E+00
1.7480E-03,7.954639064E+00
1.7500E-03,7.943389062E+00
1.7520E-03,7.928369528E+00
1.7540E-03,7.920889058E+00
1.7560E-03,7.914053119E+00
1.7580E-03,7.900537492E+00
1.7600E-03,7.891611709E+00
1.7620E-03,7.878057020E+00
1.7640E-03,7.870537487E+00
1.7660E-03,7.857724985E+00
1.7680E-03,7.844209358E+00
1.7700E-03,7.838974982E+00
1.7720E-03,7.826299199E+00
1.7740E-03,7.809795290E+00
1.7760E-03,7.805264039E+00
1.7780E-03,7.793271850E+00
1.7800E-03,7.778232785E+00
1.7820E-03,7.768506221E+00
1.7840E-03,7.761767938E+00
1.7860E-03,7.753486687E+00
1.7880E-03,7.736221059E+00
1.7900E-03,7.729443714E+00
1.7920E-03,7.707646836E+00
1.7940E-03,7.703916366E+00
1.7960E-03,7.694209333E+00
1.7980E-03,7.679912456E+00
1.8000E-03,7.672471049E+00
1.8020E-03,7.658135109E+00
1.8040E-03,7.646865576E+00
1.8060E-03,7.634892917E+00
1.8080E-03,7.621435884E+00
1.8100E-03,7.610107757E+00
1.8120E-03,7.596592130E+00
1.8140E-03,7.589795254E+00
1.8160E-03,7.577822596E+00
1.8180E-03,7.569541344E+00
1.8200E-03,7.566592125E+00
1.8220E-03,7.549287435E+00
1.8240E-03,7.537314776E+00
1.8260E-03,7.526006181E+00
1.8280E-03,7.495263988E+00
1.8300E-03,7.505029615E+00
1.8320E-03,7.483935861E+00
1.8340E-03,7.475010079E+00
1.8360E-03,7.456963201E+00
1.8380E-03,7.448799137E+00
1.8400E-03,7.444951480E+00
1.8420E-03,7.432959291E+00
1.8440E-03,7.402939754E+00
1.8460E-03,7.412685850E+00
1.8480E-03,7.393174128E+00
1.8500E-03,7.379717094E+00
1.8520E-03,7.375928031E+00
1.8540E-03,7.362392873E+00
1.8560E-03,7.352685840E+00
1.8580E-03,7.336865525E+00
1.8600E-03,7.336123337E+00
1.8620E-03,7.309072551E+00
1.8640E-03,7.296377237E+00
1.8660E-03,7.291904580E+00
1.8680E-03,7.273838171E+00
1.8700E-03,7.264033482E+00
1.8720E-03,7.250517854E+00
1.8740E-03,7.228779570E+00
1.8760E-03,7.232529570E+00
1.8780E-03,7.213056911E+00
1.8800E-03,7.213056911E+00
1.8820E-03,7.189795188E+00
1.8840E-03,7.182275656E+00
1.8860E-03,7.174697529E+00
1.8880E-03,7.155224870E+00
1.8900E-03,7.155224870E+00
1.8920E-03,7.135791273E+00
1.8940E-03,7.122158458E+00
1.8960E-03,7.119170177E+00
1.8980E-03,7.107236581E+00
1.9000E-03,7.093662360E+00
1.9020E-03,7.089170172E+00
1.9040E-03,7.070420169E+00
1.9060E-03,7.050927978E+00
1.9080E-03,7.047217040E+00
1.9100E-03,7.035947507E+00
1.9120E-03,7.024619380E+00
1.9140E-03,7.009619377E+00
1.9160E-03,7.011084221E+00
1.9180E-03,6.987861561E+00
1.9200E-03,6.984873280E+00
1.9220E-03,6.969775621E+00
1.9240E-03,6.963779526E+00
1.9260E-03,6.954834212E+00
1.9280E-03,6.931552958E+00
1.9300E-03,6.936787334E+00
1.9320E-03,6.914365456E+00
1.9340E-03,6.906064673E+00
1.9360E-03,6.892588108E+00
1.9380E-03,6.882021700E+00
1.9400E-03,6.874482636E+00
1.9420E-03,6.858740446E+00
1.9440E-03,6.850576383E+00
1.9460E-03,6.839990443E+00
1.9480E-03,6.826513879E+00
1.9500E-03,6.810732626E+00
1.9520E-03,6.794931842E+00
1.9540E-03,6.791220904E+00
1.9560E-03,6.780693559E+00
1.9580E-03,6.777646683E+00
1.9600E-03,6.748369335E+00
1.9620E-03,6.750693554E+00
1.9640E-03,6.737197458E+00
1.9660E-03,6.720674018E+00
1.9680E-03,6.718388861E+00
1.9700E-03,6.701884952E+00
1.9720E-03,6.692920107E+00
1.9740E-03,6.680107605E+00
1.9760E-03,6.659834164E+00
1.9780E-03,6.653076350E+00
1.9800E-03,6.650107600E+00
1.9820E-03,6.641865411E+00
1.9840E-03,6.630576346E+00
1.9860E-03,6.616377125E+00
1.9880E-03,6.602802904E+00
1.9900E-03,6.602002123E+00
1.9920E-03,6.584814620E+00
1.9940E-03,6.579560713E+00
1.9960E-03,6.568310711E+00
1.9980E-03,6.557763835E+00
2.0000E-03,6.542002113E+00
2.0020E-03,6.533740393E+00
2.0040E-03,6.521006016E+00
2.0060E-03,6.514248202E+00
2.0080E-03,6.496240387E+00
2.0100E-03,6.482724760E+00
2.0120E-03,6.478916165E+00
2.0140E-03,6.469990383E+00
2.0160E-03,6.463232569E+00
2.0180E-03,6.459423975E+00
2.0200E-03,6.439873190E+00
2.0220E-03,6.418974749E+00
2.0240E-03,6.413662248E+00
2.0260E-03,6.413603655E+00
2.0280E-03,6.406201310E+00
2.0300E-03,6.384345837E+00
2.0320E-03,6.380654431E+00
2.0340E-03,6.366338022E+00
2.0360E-03,6.359580208E+00
2.0380E-03,6.358838021E+00
2.0400E-03,6.343838018E+00
2.0420E-03,6.330420047E+00
2.0440E-03,6.307841919E+00
2.0460E-03,6.306377075E+00
2.0480E-03,6.298798948E+00
2.0500E-03,6.290517697E+00
2.0520E-03,6.275556757E+00
2.0540E-03,6.251494253E+00
2.0560E-03,6.258291129E+00
2.0580E-03,6.247002065E+00
2.0600E-03,6.244716908E+00
2.0620E-03,6.234287219E+00
2.0640E-03,6.206494246E+00
2.0660E-03,6.211728622E+00
2.0680E-03,6.192998150E+00
2.0700E-03,6.181787210E+00
2.0720E-03,6.178017679E+00
2.0740E-03,6.163720801E+00
2.0760E-03,6.156943456E+00
2.0780E-03,6.149462986E+00
2.0800E-03,6.130693452E+00
2.0820E-03,6.122392669E+00
2.0840E-03,6.115732512E+00
2.0860E-03,6.100576260E+00
2.0880E-03,6.094638759E+00
2.0900E-03,6.087978601E+00
2.0920E-03,6.074404380E+00
2.0940E-03,6.061670003E+00
2.0960E-03,6.055615315E+00
2.0980E-03,6.048115314E+00
2.1000E-03,6.033877030E+00
2.1020E-03,6.025595779E+00
2.1040E-03,6.012861401E+00
2.1060E-03,6.006201244E+00
2.1080E-03,5.997099680E+00
2.1100E-03,5.991044992E+00
2.1120E-03,5.981337959E+00
2.1140E-03,5.967822332E+00
2.1160E-03,5.958017643E+00
2.1180E-03,5.947529360E+00
2.1200E-03,5.936298889E+00
2.1220E-03,5.925712950E+00
2.1240E-03,5.914462948E+00
2.1260E-03,5.907744197E+00
2.1280E-03,5.891181694E+00
2.1300E-03,5.891923882E+00
2.1320E-03,5.875439504E+00
2.1340E-03,5.862685596E+00
2.1360E-03,5.848427781E+00
2.1380E-03,5.838740279E+00
2.1400E-03,5.836455123E+00
2.1420E-03,5.822255901E+00
2.1440E-03,5.807939493E+00
2.1460E-03,5.802666055E+00
2.1480E-03,5.795107460E+00
2.1500E-03,5.786162146E+00
2.1520E-03,5.774892612E+00
2.1540E-03,5.771162143E+00
2.1560E-03,5.761435579E+00
2.1580E-03,5.745576201E+00
2.1600E-03,5.741084013E+00
2.1620E-03,5.729853543E+00
2.1640E-03,5.718642603E+00
2.1660E-03,5.702822288E+00
2.1680E-03,5.693837912E+00
2.1700E-03,5.690068380E+00
2.1720E-03,5.669814470E+00
2.1740E-03,5.671337908E+00
2.1760E-03,5.645029310E+00
2.1780E-03,5.646572279E+00
2.1800E-03,5.631572276E+00
2.1820E-03,5.627041026E+00
2.1840E-03,5.623251963E+00
2.1860E-03,5.609013679E+00
2.1880E-03,5.591767582E+00
2.1900E-03,5.582021487E+00
2.1920E-03,5.582021487E+00
2.1940E-03,5.566220703E+00
