[s],CH1[V]
-2.2600E-04,-2.994039480E-04
-2.2400E-04,-2.250640993E-03
-2.2200E-04,-2.261398441E-03
-2.2000E-04,-2.860344157E-03
-2.1800E-04,-1.101653988E-03
-2.1600E-04,-2.641018101E-03
-2.1400E-04,-1.342533086E-03
-2.1200E-04,-1.495826721E-03
-2.1000E-04,-2.961929561E-03
-2.0800E-04,-6.049803226E-04
-2.0600E-04,-2.625988192E-03
-2.0400E-04,-3.361023255E-03
-2.0200E-04,-4.427917961E-03
-2.0000E-04,-2.729557239E-03
-1.9800E-04,-2.770317286E-03
-1.9600E-04,-2.810238100E-03
-1.9400E-04,-2.539776019E-03
-1.9200E-04,-1.611812610E-03
-1.9000E-04,-2.756412713E-03
-1.8800E-04,-1.649559046E-03
-1.8600E-04,-1.478050229E-03
-1.8400E-04,-2.340171952E-03
-1.8200E-04,-4.631498550E-04
-1.8000E-04,-1.249359090E-03
-1.7800E-04,-1.569059083E-04
-1.7600E-04,-2.235553863E-03
-1.7400E-04,-1.972969133E-03
-1.7200E-04,-3.055656689E-03
-1.7000E-04,-2.667186929E-03
-1.6800E-04,-3.082159002E-04
-1.6600E-04,-1.887767856E-03
-1.6400E-04,-2.154148210E-03
-1.6200E-04,-1.152694646E-03
-1.6000E-04,-2.066696260E-03
-1.5800E-04,-8.656958499E-04
-1.5600E-04,-1.857479155E-03
-1.5400E-04,-2.300270212E-03
-1.5200E-04,-1.799552967E-03
-1.5000E-04,-2.308490886E-03
-1.4800E-04,-2.160747637E-03
-1.4600E-04,-2.126644238E-03
-1.4400E-04,-7.515791625E-04
-1.4200E-04,-1.410301194E-03
-1.4000E-04,-3.003948459E-03
-1.3800E-04,-2.762726038E-03
-1.3600E-04,-1.461293868E-04
-1.3400E-04,-3.339298550E-03
-1.3200E-04,-1.787727404E-03
-1.3000E-04,-2.595737637E-03
-1.2800E-04,-2.641266057E-03
-1.2600E-04,-2.084053136E-03
-1.2400E-04,-1.057098317E-03
-1.2200E-04,-8.525542157E-04
-1.2000E-04,-2.028930751E-03
-1.1800E-04,-1.958301620E-03
-1.1600E-04,-1.879375520E-03
-1.1400E-04,-2.366092824E-03
-1.1200E-04,-1.880577150E-03
-1.1000E-04,-3.713863736E-03
-1.0800E-04,-2.366417074E-03
-1.0600E-04,-2.786071989E-03
-1.0400E-04,-5.309370365E-04
-1.0200E-04,-2.716320238E-03
-1.0000E-04,-2.591312588E-03
-9.8000E-05,-1.110828336E-03
-9.6000E-05,-2.633236118E-03
-9.4000E-05,-3.339699094E-03
-9.2000E-05,-3.795269389E-03
-9.0000E-05,-3.206318182E-03
-8.8000E-05,-1.505115510E-03
-8.6000E-05,-2.319210187E-03
-8.4000E-05,-2.706058700E-03
-8.2000E-05,-2.695129591E-03
-8.0000E-05,-1.619060536E-03
-7.8000E-05,-1.491020202E-03
-7.6000E-05,-5.810812403E-04
-7.4000E-05,-4.217651813E-03
-7.2000E-05,-1.742733042E-03
-7.0000E-05,-1.281364406E-03
-6.8000E-05,-1.300037352E-03
-6.6000E-05,-1.977813800E-03
-6.4000E-05,-2.231491209E-03
-6.2000E-05,-4.107864808E-03
-6.0000E-05,-7.945898812E-04
-5.8000E-05,-2.544086628E-03
-5.6000E-05,-1.917236397E-03
-5.4000E-05,-1.859310210E-03
-5.2000E-05,-2.048023314E-03
-5.0000E-05,-3.773449317E-03
-4.8000E-05,-2.954471827E-03
-4.6000E-05,-3.008907566E-03
-4.4000E-05,-2.547271901E-03
-4.2000E-05,-3.149479183E-03
-4.0000E-05,-3.404644325E-03
-3.8000E-05,-1.693504366E-03
-3.6000E-05,-1.714294469E-03
-3.4000E-05,-1.582038893E-03
-3.2000E-05,-2.300327433E-03
-3.0000E-05,-3.514870021E-03
-2.8000E-05,-2.680156902E-03
-2.6000E-05,-1.334636662E-03
-2.4000E-05,-1.610477466E-03
-2.2000E-05,-2.372196341E-03
-2.0000E-05,-2.247837190E-03
-1.8000E-05,-2.244804505E-03
-1.6000E-05,-2.224701047E-03
-1.4000E-05,-2.490280314E-03
-1.2000E-05,-4.035557209E-03
-1.0000E-05,-2.175739400E-03
-8.0001E-06,1.926157859E-04
-6.0001E-06,-2.877262342E-03
-4.0001E-06,-2.231376768E-03
-2.0001E-06,-2.589615047E-03
-1.2801E-10,-3.866718681E-03
1.9999E-06,-8.333925444E-02
3.9999E-06,1.130822093E+00
5.9999E-06,1.220448610E+00
7.9999E-06,1.295129523E+00
9.9999E-06,1.361137243E+00
1.2000E-05,1.424115998E+00
1.4000E-05,1.484962623E+00
1.6000E-05,1.542041089E+00
1.8000E-05,1.601585834E+00
2.0000E-05,1.655159127E+00
2.2000E-05,1.707702108E+00
2.4000E-05,1.760854964E+00
2.6000E-05,1.815882782E+00
2.8000E-05,1.867997087E+00
3.0000E-05,1.924079116E+00
3.2000E-05,1.978289692E+00
3.4000E-05,2.030804921E+00
3.6000E-05,2.086131831E+00
3.8000E-05,2.137500724E+00
4.0000E-05,2.187952851E+00
4.2000E-05,2.239794118E+00
4.4000E-05,2.288582025E+00
4.6000E-05,2.337898726E+00
4.8000E-05,2.385564520E+00
5.0000E-05,2.429136228E+00
5.2000E-05,2.476464079E+00
5.4000E-05,2.524856478E+00
5.6000E-05,2.569554857E+00
5.8000E-05,2.613965913E+00
6.0000E-05,2.660796728E+00
6.2000E-05,2.703690240E+00
6.4000E-05,2.749216847E+00
6.6000E-05,2.795262768E+00
6.8000E-05,2.839369259E+00
7.0000E-05,2.884568012E+00
7.2000E-05,2.929766327E+00
7.4000E-05,2.974562286E+00
7.6000E-05,3.019445144E+00
7.8000E-05,3.064028491E+00
8.0000E-05,3.107158514E+00
8.2000E-05,3.153260035E+00
8.4000E-05,3.197981035E+00
8.6000E-05,3.243963899E+00
8.8000E-05,3.286752813E+00
9.0000E-05,3.328651928E+00
9.2000E-05,3.376228669E+00
9.4000E-05,3.419270058E+00
9.6000E-05,3.463174846E+00
9.8000E-05,3.508700500E+00
1.0000E-04,3.550506957E+00
1.0200E-04,3.593515997E+00
1.0400E-04,3.636872499E+00
1.0600E-04,3.675583862E+00
1.0800E-04,3.719207889E+00
1.1000E-04,3.761707095E+00
1.1200E-04,3.804728399E+00
1.1400E-04,3.845170034E+00
1.1600E-04,3.887145214E+00
1.1800E-04,3.928563755E+00
1.2000E-04,3.967390131E+00
1.2200E-04,4.008209134E+00
1.2400E-04,4.048280132E+00
1.2600E-04,4.088493171E+00
1.2800E-04,4.130339796E+00
1.3000E-04,4.168734559E+00
1.3200E-04,4.210548168E+00
1.3400E-04,4.249154551E+00
1.3600E-04,4.290707540E+00
1.3800E-04,4.331362988E+00
1.4000E-04,4.368341125E+00
1.4200E-04,4.410179625E+00
1.4400E-04,4.448615529E+00
1.4600E-04,4.486913665E+00
1.4800E-04,4.529998198E+00
1.5000E-04,4.569652040E+00
1.5200E-04,4.609572873E+00
1.5400E-04,4.648633147E+00
1.5600E-04,4.689185675E+00
1.5800E-04,4.726069665E+00
1.6000E-04,4.764979583E+00
1.6200E-04,4.805266398E+00
1.6400E-04,4.842235684E+00
1.6600E-04,4.879002162E+00
1.6800E-04,4.916612336E+00
1.7000E-04,4.955840916E+00
1.7200E-04,4.991546450E+00
1.7400E-04,5.026917797E+00
1.7600E-04,5.064309809E+00
1.7800E-04,5.100492352E+00
1.8000E-04,5.136585288E+00
1.8200E-04,5.174530088E+00
1.8400E-04,5.209807537E+00
1.8600E-04,5.247641176E+00
1.8800E-04,5.283135395E+00
1.9000E-04,5.320418994E+00
1.9200E-04,5.357281793E+00
1.9400E-04,5.393420142E+00
1.9600E-04,5.429400735E+00
1.9800E-04,5.462995254E+00
2.0000E-04,5.500716703E+00
2.0200E-04,5.537550148E+00
2.0400E-04,5.574248514E+00
2.0600E-04,5.608142563E+00
2.0800E-04,5.642127707E+00
2.1000E-04,5.676935471E+00
2.1200E-04,5.711270613E+00
2.1400E-04,5.744851188E+00
2.1600E-04,5.779524389E+00
2.1800E-04,5.812940132E+00
2.2000E-04,5.847097509E+00
2.2200E-04,5.879380935E+00
2.2400E-04,5.913904542E+00
2.2600E-04,5.944626059E+00
2.2800E-04,5.978938866E+00
2.3000E-04,6.011562353E+00
2.3200E-04,6.047159969E+00
2.3400E-04,6.076320511E+00
2.3600E-04,6.108174746E+00
2.3800E-04,6.143468750E+00
2.4000E-04,6.177029909E+00
2.4200E-04,6.208965702E+00
2.4400E-04,6.242021451E+00
2.4600E-04,6.274333754E+00
2.4800E-04,6.308687359E+00
2.5000E-04,6.342618315E+00
2.5200E-04,6.373974102E+00
2.5400E-04,6.407966531E+00
2.5600E-04,6.439430064E+00
2.5800E-04,6.473756490E+00
2.6000E-04,6.506086436E+00
2.6200E-04,6.538032890E+00
2.6400E-04,6.570192281E+00
2.6600E-04,6.601054160E+00
2.6800E-04,6.631835129E+00
2.7000E-04,6.665659616E+00
2.7200E-04,6.696935733E+00
2.7400E-04,6.729095811E+00
2.7600E-04,6.759536528E+00
2.7800E-04,6.791005611E+00
2.8000E-04,6.823651662E+00
2.8200E-04,6.855883437E+00
2.8400E-04,6.886594215E+00
2.8600E-04,6.920357153E+00
2.8800E-04,6.952202193E+00
2.9000E-04,6.983636353E+00
2.9200E-04,7.017635821E+00
2.9400E-04,7.049286388E+00
2.9600E-04,7.081263208E+00
2.9800E-04,7.111368708E+00
3.0000E-04,7.145011139E+00
3.0200E-04,7.175801035E+00
3.0400E-04,7.207374927E+00
3.0600E-04,7.240139958E+00
3.0800E-04,7.271692984E+00
3.1000E-04,7.302873523E+00
3.1200E-04,7.332774918E+00
3.1400E-04,7.363402117E+00
3.1600E-04,7.395567630E+00
3.1800E-04,7.425439156E+00
3.2000E-04,7.454116510E+00
3.2200E-04,7.482918089E+00
3.2400E-04,7.512628826E+00
3.2600E-04,7.540312603E+00
3.2800E-04,7.570956625E+00
3.3000E-04,7.599135493E+00
3.3200E-04,7.631275696E+00
3.3400E-04,7.659989060E+00
3.3600E-04,7.689515032E+00
3.3800E-04,7.718375682E+00
3.4000E-04,7.747448982E+00
3.4200E-04,7.776898507E+00
3.4400E-04,7.805718111E+00
3.4600E-04,7.835920981E+00
3.4800E-04,7.866152405E+00
3.5000E-04,7.894100312E+00
3.5200E-04,7.923209070E+00
3.5400E-04,7.955793991E+00
3.5600E-04,7.985597462E+00
3.5800E-04,8.012883920E+00
3.6000E-04,8.043006701E+00
3.6200E-04,8.071320896E+00
3.6400E-04,8.100993657E+00
3.6600E-04,8.127978582E+00
3.6800E-04,8.157106432E+00
3.7000E-04,8.185003566E+00
3.7200E-04,8.212732757E+00
3.7400E-04,8.241092957E+00
3.7600E-04,8.267600435E+00
3.7800E-04,8.296560000E+00
3.8000E-04,8.323854354E+00
3.8200E-04,8.351816242E+00
3.8400E-04,8.378300869E+00
3.8600E-04,8.407129647E+00
3.8800E-04,8.433486540E+00
3.9000E-04,8.461712786E+00
3.9200E-04,8.490004627E+00
3.9400E-04,8.517457024E+00
3.9600E-04,8.544058591E+00
3.9800E-04,8.573911463E+00
4.0000E-04,8.601387225E+00
4.0200E-04,8.628259635E+00
4.0400E-04,8.656323624E+00
4.0600E-04,8.683545041E+00
4.0800E-04,8.714203730E+00
4.1000E-04,8.739456934E+00
4.1200E-04,8.767101649E+00
4.1400E-04,8.794610561E+00
4.1600E-04,8.821224163E+00
4.1800E-04,8.849231828E+00
4.2000E-04,8.875605333E+00
4.2200E-04,8.900148489E+00
4.2400E-04,8.926542040E+00
4.2600E-04,8.952511016E+00
4.2800E-04,8.977510791E+00
4.3000E-04,9.002796306E+00
4.3200E-04,9.028979668E+00
4.3400E-04,9.056018552E+00
4.3600E-04,9.082000688E+00
4.3800E-04,9.107348669E+00
4.4000E-04,9.133279173E+00
4.4200E-04,9.159894492E+00
4.4400E-04,9.184485312E+00
4.4600E-04,9.212227321E+00
4.4800E-04,9.238547478E+00
4.5000E-04,9.264688859E+00
4.5200E-04,9.289842824E+00
4.5400E-04,9.318598684E+00
4.5600E-04,9.342607115E+00
4.5800E-04,9.368488924E+00
4.6000E-04,9.394718844E+00
4.6200E-04,9.420699417E+00
4.6400E-04,9.444386096E+00
4.6600E-04,9.469636116E+00
4.6800E-04,9.494290604E+00
4.7000E-04,9.519455574E+00
4.7200E-04,9.546045354E+00
4.7400E-04,9.568972337E+00
4.7600E-04,9.593458749E+00
4.7800E-04,9.617017369E+00
4.8000E-04,9.641520948E+00
4.8200E-04,9.666475710E+00
4.8400E-04,9.691200464E+00
4.8600E-04,9.714049341E+00
4.8800E-04,9.737917314E+00
4.9000E-04,9.763724013E+00
4.9200E-04,9.787495818E+00
4.9400E-04,9.812822799E+00
4.9600E-04,9.834447806E+00
4.9800E-04,9.861174018E+00
5.0000E-04,9.885702907E+00
5.0200E-04,9.908649707E+00
5.0400E-04,9.934113559E+00
5.0600E-04,9.956676963E+00
5.0800E-04,9.979186256E+00
5.1000E-04,1.000616662E+01
5.1200E-04,1.002947965E+01
5.1400E-04,1.005334538E+01
5.1600E-04,1.007613076E+01
5.1800E-04,1.009893344E+01
5.2000E-04,1.012176589E+01
5.2200E-04,1.014457353E+01
5.2400E-04,1.016687126E+01
5.2600E-04,1.019165043E+01
5.2800E-04,1.021195681E+01
5.3000E-04,1.023435767E+01
5.3200E-04,1.025722587E+01
5.3400E-04,1.027877659E+01
5.3600E-04,1.030083525E+01
5.3800E-04,1.032354748E+01
5.4000E-04,1.034393321E+01
5.4200E-04,1.036681024E+01
5.4400E-04,1.038961632E+01
5.4600E-04,1.041199482E+01
5.4800E-04,1.043461474E+01
5.5000E-04,1.045586888E+01
5.5200E-04,1.048076650E+01
5.5400E-04,1.050092697E+01
5.5600E-04,1.052436257E+01
5.5800E-04,1.054500493E+01
5.6000E-04,1.056900800E+01
5.6200E-04,1.059212863E+01
5.6400E-04,1.061090536E+01
5.6600E-04,1.063497423E+01
5.6800E-04,1.065426890E+01
5.7000E-04,1.067793189E+01
5.7200E-04,1.069843412E+01
5.7400E-04,1.071954080E+01
5.7600E-04,1.074104559E+01
5.7800E-04,1.076317259E+01
5.8000E-04,1.078352837E+01
5.8200E-04,1.080302588E+01
5.8400E-04,1.082403869E+01
5.8600E-04,1.084315689E+01
5.8800E-04,1.086568846E+01
5.9000E-04,1.088632235E+01
5.9200E-04,1.090823382E+01
5.9400E-04,1.093081277E+01
5.9600E-04,1.095001182E+01
5.9800E-04,1.097327495E+01
6.0000E-04,1.099548596E+01
6.0200E-04,1.101433634E+01
6.0400E-04,1.103407658E+01
6.0600E-04,1.105677133E+01
6.0800E-04,1.108030227E+01
6.1000E-04,1.109939899E+01
6.1200E-04,1.111991459E+01
6.1400E-04,1.114146537E+01
6.1600E-04,1.116164796E+01
6.1800E-04,1.118075870E+01
6.2000E-04,1.120020338E+01
6.2200E-04,1.122020126E+01
6.2400E-04,1.123978083E+01
6.2600E-04,1.126075761E+01
6.2800E-04,1.128111802E+01
6.3000E-04,1.129970483E+01
6.3200E-04,1.131733112E+01
6.3400E-04,1.133698975E+01
6.3600E-04,1.135799569E+01
6.3800E-04,1.137625962E+01
6.4000E-04,1.139614783E+01
6.4200E-04,1.141291543E+01
6.4400E-04,1.143394661E+01
6.4600E-04,1.145511913E+01
6.4800E-04,1.147493996E+01
6.5000E-04,1.149558108E+01
6.5200E-04,1.151387689E+01
6.5400E-04,1.153508470E+01
6.5600E-04,1.155469478E+01
6.5800E-04,1.157409262E+01
6.6000E-04,1.159423926E+01
6.6200E-04,1.161699447E+01
6.6400E-04,1.163439017E+01
6.6600E-04,1.165276710E+01
6.6800E-04,1.167429376E+01
6.7000E-04,1.169466021E+01
6.7200E-04,1.171255911E+01
6.7400E-04,1.172918608E+01
6.7600E-04,1.174686763E+01
6.7800E-04,1.176895494E+01
6.8000E-04,1.178558079E+01
6.8200E-04,1.180337854E+01
6.8400E-04,1.182322472E+01
6.8600E-04,1.184042912E+01
6.8800E-04,1.185910689E+01
6.9000E-04,1.187849117E+01
6.9200E-04,1.189592394E+01
6.9400E-04,1.191489237E+01
6.9600E-04,1.193248987E+01
6.9800E-04,1.195236369E+01
7.0000E-04,1.197236722E+01
7.0200E-04,1.198893186E+01
7.0400E-04,1.200882269E+01
7.0600E-04,1.202646381E+01
7.0800E-04,1.204632069E+01
7.1000E-04,1.206398905E+01
7.1200E-04,1.208231046E+01
7.1400E-04,1.210121585E+01
7.1600E-04,1.212072586E+01
7.1800E-04,1.213542223E+01
7.2000E-04,1.215487204E+01
7.2200E-04,1.217281418E+01
7.2400E-04,1.219120036E+01
7.2600E-04,1.220626266E+01
7.2800E-04,1.222551048E+01
7.3000E-04,1.224270902E+01
7.3200E-04,1.225710165E+01
7.3400E-04,1.227425972E+01
7.3600E-04,1.229439274E+01
7.3800E-04,1.231014584E+01
7.4000E-04,1.232681272E+01
7.4200E-04,1.234340688E+01
7.4400E-04,1.235944242E+01
7.4600E-04,1.237791038E+01
7.4800E-04,1.239358540E+01
7.5000E-04,1.241329665E+01
7.5200E-04,1.242937833E+01
7.5400E-04,1.244849372E+01
7.5600E-04,1.246516351E+01
7.5800E-04,1.248219354E+01
7.6000E-04,1.249958708E+01
7.6200E-04,1.251636153E+01
7.6400E-04,1.253356520E+01
7.6600E-04,1.255110850E+01
7.6800E-04,1.256834365E+01
7.7000E-04,1.258650354E+01
7.7200E-04,1.260435190E+01
7.7400E-04,1.261821402E+01
7.7600E-04,1.263518902E+01
7.7800E-04,1.265152230E+01
7.8000E-04,1.266720447E+01
7.8200E-04,1.268358224E+01
7.8400E-04,1.269995788E+01
7.8600E-04,1.271722751E+01
7.8800E-04,1.273403084E+01
7.9000E-04,1.274834463E+01
7.9200E-04,1.276530879E+01
7.9400E-04,1.278018018E+01
7.9600E-04,1.279758741E+01
7.9800E-04,1.281446796E+01
8.0000E-04,1.283075365E+01
8.0200E-04,1.284718550E+01
8.0400E-04,1.286107121E+01
8.0600E-04,1.287957455E+01
8.0800E-04,1.289619489E+01
8.1000E-04,1.291429439E+01
8.1200E-04,1.292830146E+01
8.1400E-04,1.294567243E+01
8.1600E-04,1.296186029E+01
8.1800E-04,1.297825812E+01
8.2000E-04,1.299437974E+01
8.2200E-04,1.300920260E+01
8.2400E-04,1.302486066E+01
8.2600E-04,1.304141191E+01
8.2800E-04,1.305498460E+01
8.3000E-04,1.307000269E+01
8.3200E-04,1.308693741E+01
8.3400E-04,1.309944458E+01
8.3600E-04,1.311691863E+01
8.3800E-04,1.312906123E+01
8.4000E-04,1.314466975E+01
8.4200E-04,1.316125570E+01
8.4400E-04,1.317354440E+01
8.4600E-04,1.318994261E+01
8.4800E-04,1.320536249E+01
8.5000E-04,1.322081469E+01
8.5200E-04,1.323479243E+01
8.5400E-04,1.325046609E+01
8.5600E-04,1.326467015E+01
8.5800E-04,1.328096275E+01
8.6000E-04,1.329485866E+01
8.6200E-04,1.331323196E+01
8.6400E-04,1.332857226E+01
8.6600E-04,1.334375857E+01
8.6800E-04,1.335565236E+01
8.7000E-04,1.337392480E+01
8.7200E-04,1.338623021E+01
8.7400E-04,1.340155605E+01
8.7600E-04,1.341563495E+01
8.7800E-04,1.343102915E+01
8.8000E-04,1.344415327E+01
8.8200E-04,1.345751723E+01
8.8400E-04,1.347261563E+01
8.8600E-04,1.348637921E+01
8.8800E-04,1.349988946E+01
8.9000E-04,1.351543634E+01
8.9200E-04,1.352966442E+01
8.9400E-04,1.354028940E+01
8.9600E-04,1.355741312E+01
8.9800E-04,1.357215397E+01
9.0000E-04,1.358568494E+01
9.0200E-04,1.359986718E+01
9.0400E-04,1.361277759E+01
9.0600E-04,1.362933481E+01
9.0800E-04,1.364384824E+01
9.1000E-04,1.365789547E+01
9.1200E-04,1.367116427E+01
9.1400E-04,1.368837115E+01
9.1600E-04,1.370081835E+01
9.1800E-04,1.371647677E+01
9.2000E-04,1.373064704E+01
9.2200E-04,1.374345766E+01
9.2400E-04,1.375605350E+01
9.2600E-04,1.377017082E+01
9.2800E-04,1.378403189E+01
9.3000E-04,1.379818209E+01
9.3200E-04,1.380984274E+01
9.3400E-04,1.382196145E+01
9.3600E-04,1.383584359E+01
9.3800E-04,1.384715095E+01
9.4000E-04,1.386407739E+01
9.4200E-04,1.387588457E+01
9.4400E-04,1.388798037E+01
9.4600E-04,1.390044518E+01
9.4800E-04,1.391500651E+01
9.5000E-04,1.392712702E+01
9.5200E-04,1.394105595E+01
9.5400E-04,1.395534741E+01
9.5600E-04,1.396679540E+01
9.5800E-04,1.398101732E+01
9.6000E-04,1.399280315E+01
9.6200E-04,1.400680206E+01
9.6400E-04,1.402086004E+01
9.6600E-04,1.403476908E+01
9.6800E-04,1.404718655E+01
9.7000E-04,1.406173285E+01
9.7200E-04,1.407486968E+01
9.7400E-04,1.408709350E+01
9.7600E-04,1.409999393E+01
9.7800E-04,1.411376375E+01
9.8000E-04,1.412619869E+01
9.8200E-04,1.413877968E+01
9.8400E-04,1.415171965E+01
9.8600E-04,1.416433444E+01
9.8800E-04,1.417588040E+01
9.9000E-04,1.418723302E+01
9.9200E-04,1.420016443E+01
9.9400E-04,1.421060050E+01
9.9600E-04,1.422609478E+01
9.9800E-04,1.423663193E+01
1.0000E-03,1.425066836E+01
1.0020E-03,1.426312250E+01
1.0040E-03,1.427688695E+01
1.0060E-03,1.428761010E+01
1.0080E-03,1.429990062E+01
1.0100E-03,1.431293447E+01
1.0120E-03,1.431949062E+01
1.0140E-03,1.432194202E+01
1.0160E-03,1.432764862E+01
1.0180E-03,1.413869421E+01
1.0200E-03,1.379355828E+01
1.0220E-03,1.375849939E+01
1.0240E-03,1.372985093E+01
1.0260E-03,1.370979852E+01
1.0280E-03,1.368832026E+01
1.0300E-03,1.366904328E+01
1.0320E-03,1.364913215E+01
1.0340E-03,1.362975074E+01
1.0360E-03,1.361162343E+01
1.0380E-03,1.359405505E+01
1.0400E-03,1.357662570E+01
1.0420E-03,1.355865231E+01
1.0440E-03,1.354221498E+01
1.0460E-03,1.352360788E+01
1.0480E-03,1.350891101E+01
1.0500E-03,1.349051509E+01
1.0520E-03,1.347470055E+01
1.0540E-03,1.345834555E+01
1.0560E-03,1.344232819E+01
1.0580E-03,1.342747780E+01
1.0600E-03,1.340854315E+01
1.0620E-03,1.339416519E+01
1.0640E-03,1.337841251E+01
1.0660E-03,1.336188771E+01
1.0680E-03,1.334619160E+01
1.0700E-03,1.333159094E+01
1.0720E-03,1.331569304E+01
1.0740E-03,1.329993160E+01
1.0760E-03,1.328417036E+01
1.0780E-03,1.326961887E+01
1.0800E-03,1.325265782E+01
1.0820E-03,1.323925370E+01
1.0840E-03,1.322485652E+01
1.0860E-03,1.320872656E+01
1.0880E-03,1.319499165E+01
1.0900E-03,1.317834333E+01
1.0920E-03,1.316246036E+01
1.0940E-03,1.314813716E+01
1.0960E-03,1.313125905E+01
1.0980E-03,1.311515122E+01
1.1000E-03,1.310115944E+01
1.1020E-03,1.308571568E+01
1.1040E-03,1.307144770E+01
1.1060E-03,1.305718946E+01
1.1080E-03,1.304176204E+01
1.1100E-03,1.302586648E+01
1.1120E-03,1.301028607E+01
1.1140E-03,1.299659951E+01
1.1160E-03,1.298244473E+01
1.1180E-03,1.296651030E+01
1.1200E-03,1.295236421E+01
1.1220E-03,1.293566581E+01
1.1240E-03,1.291968953E+01
1.1260E-03,1.290384728E+01
1.1280E-03,1.289176009E+01
1.1300E-03,1.287632773E+01
1.1320E-03,1.285914833E+01
1.1340E-03,1.284575674E+01
1.1360E-03,1.283052046E+01
1.1380E-03,1.281534242E+01
1.1400E-03,1.280304050E+01
1.1420E-03,1.278709008E+01
1.1440E-03,1.277380694E+01
1.1460E-03,1.275876648E+01
1.1480E-03,1.274393959E+01
1.1500E-03,1.272973705E+01
1.1520E-03,1.271429445E+01
1.1540E-03,1.270036987E+01
1.1560E-03,1.268335813E+01
1.1580E-03,1.267064296E+01
1.1600E-03,1.265638045E+01
1.1620E-03,1.264292897E+01
1.1640E-03,1.262501240E+01
1.1660E-03,1.261417343E+01
1.1680E-03,1.259732380E+01
1.1700E-03,1.258281528E+01
1.1720E-03,1.256855478E+01
1.1740E-03,1.255343509E+01
1.1760E-03,1.253815753E+01
1.1780E-03,1.252514239E+01
1.1800E-03,1.251048025E+01
1.1820E-03,1.249562803E+01
1.1840E-03,1.248115385E+01
1.1860E-03,1.246845411E+01
1.1880E-03,1.245340537E+01
1.1900E-03,1.243914697E+01
1.1920E-03,1.242276299E+01
1.1940E-03,1.240808562E+01
1.1960E-03,1.239503861E+01
1.1980E-03,1.238198521E+01
1.2000E-03,1.236820558E+01
1.2020E-03,1.235178184E+01
1.2040E-03,1.233589536E+01
1.2060E-03,1.232247121E+01
1.2080E-03,1.230991343E+01
1.2100E-03,1.229501145E+01
1.2120E-03,1.227970949E+01
1.2140E-03,1.226632649E+01
1.2160E-03,1.225143394E+01
1.2180E-03,1.223802154E+01
1.2200E-03,1.222371393E+01
1.2220E-03,1.220697059E+01
1.2240E-03,1.219158961E+01
1.2260E-03,1.217899460E+01
1.2280E-03,1.216491391E+01
1.2300E-03,1.215026974E+01
1.2320E-03,1.213819919E+01
1.2340E-03,1.212150772E+01
1.2360E-03,1.210718610E+01
1.2380E-03,1.209382821E+01
1.2400E-03,1.208059138E+01
1.2420E-03,1.206631089E+01
1.2440E-03,1.205060505E+01
1.2460E-03,1.203625162E+01
1.2480E-03,1.202461317E+01
1.2500E-03,1.201104587E+01
1.2520E-03,1.199487485E+01
1.2540E-03,1.198102657E+01
1.2560E-03,1.196581147E+01
1.2580E-03,1.195195349E+01
1.2600E-03,1.193795769E+01
1.2620E-03,1.192404743E+01
1.2640E-03,1.191012661E+01
1.2660E-03,1.189637432E+01
1.2680E-03,1.188269050E+01
1.2700E-03,1.186680816E+01
1.2720E-03,1.185254481E+01
1.2740E-03,1.183971078E+01
1.2760E-03,1.182411120E+01
1.2780E-03,1.181084221E+01
1.2800E-03,1.179678741E+01
1.2820E-03,1.178597784E+01
1.2840E-03,1.176975841E+01
1.2860E-03,1.175647798E+01
1.2880E-03,1.174179046E+01
1.2900E-03,1.172898997E+01
1.2920E-03,1.171531313E+01
1.2940E-03,1.170012364E+01
1.2960E-03,1.168742790E+01
1.2980E-03,1.167347969E+01
1.3000E-03,1.165712904E+01
1.3020E-03,1.164522090E+01
1.3040E-03,1.162961652E+01
1.3060E-03,1.161770795E+01
1.3080E-03,1.160209605E+01
1.3100E-03,1.158744568E+01
1.3120E-03,1.157233933E+01
1.3140E-03,1.155968712E+01
1.3160E-03,1.154460384E+01
1.3180E-03,1.153059230E+01
1.3200E-03,1.151645417E+01
1.3220E-03,1.150217561E+01
1.3240E-03,1.148727959E+01
1.3260E-03,1.147385487E+01
1.3280E-03,1.145950733E+01
1.3300E-03,1.144662952E+01
1.3320E-03,1.143132387E+01
1.3340E-03,1.142087209E+01
1.3360E-03,1.140398727E+01
1.3380E-03,1.138953763E+01
1.3400E-03,1.137730328E+01
1.3420E-03,1.136173394E+01
1.3440E-03,1.134957243E+01
1.3460E-03,1.133543175E+01
1.3480E-03,1.132151810E+01
1.3500E-03,1.130825103E+01
1.3520E-03,1.129240167E+01
1.3540E-03,1.128071324E+01
1.3560E-03,1.126768252E+01
1.3580E-03,1.125285840E+01
1.3600E-03,1.123492142E+01
1.3620E-03,1.122368693E+01
1.3640E-03,1.121006344E+01
1.3660E-03,1.119483688E+01
1.3680E-03,1.118217504E+01
1.3700E-03,1.116883714E+01
1.3720E-03,1.115373961E+01
1.3740E-03,1.114345048E+01
1.3760E-03,1.112631470E+01
1.3780E-03,1.111474011E+01
1.3800E-03,1.110006445E+01
1.3820E-03,1.108821331E+01
1.3840E-03,1.107279522E+01
1.3860E-03,1.105829376E+01
1.3880E-03,1.104362010E+01
1.3900E-03,1.103265635E+01
