[s],CH3[V]
-2.2800E-04,-5.445420839E-02
-2.2600E-04,-5.450383760E-02
-2.2400E-04,-5.296325279E-02
-2.2200E-04,-5.398831933E-02
-2.2000E-04,-5.364442432E-02
-2.1800E-04,-5.414191814E-02
-2.1600E-04,-5.381667700E-02
-2.1400E-04,-5.391690819E-02
-2.1200E-04,-5.542235964E-02
-2.1000E-04,-5.515599836E-02
-2.0800E-04,-5.392791359E-02
-2.0600E-04,-5.492503747E-02
-2.0400E-04,-5.382859793E-02
-2.0200E-04,-5.475530249E-02
-2.0000E-04,-5.422706220E-02
-1.9800E-04,-5.483216865E-02
-1.9600E-04,-5.405746073E-02
-1.9400E-04,-5.397136300E-02
-1.9200E-04,-5.443849183E-02
-1.9000E-04,-5.340322097E-02
-1.8800E-04,-5.502778636E-02
-1.8600E-04,-5.231153073E-02
-1.8400E-04,-5.521806349E-02
-1.8200E-04,-5.522550215E-02
-1.8000E-04,-5.362935626E-02
-1.7800E-04,-5.444482423E-02
-1.7600E-04,-5.422065351E-02
-1.7400E-04,-5.425428007E-02
-1.7200E-04,-5.418861004E-02
-1.7000E-04,-5.622249252E-02
-1.6800E-04,-5.424701307E-02
-1.6600E-04,-5.353484712E-02
-1.6400E-04,-5.465627293E-02
-1.6200E-04,-5.372613515E-02
-1.6000E-04,-5.344581207E-02
-1.5800E-04,-5.498094187E-02
-1.5600E-04,-5.297441078E-02
-1.5400E-04,-5.423919294E-02
-1.5200E-04,-5.463422398E-02
-1.5000E-04,-5.234521451E-02
-1.4800E-04,-5.516696561E-02
-1.4600E-04,-5.375981893E-02
-1.4400E-04,-5.410012813E-02
-1.4200E-04,-5.459300617E-02
-1.4000E-04,-5.414065929E-02
-1.3800E-04,-5.492225274E-02
-1.3600E-04,-5.390536873E-02
-1.3400E-04,-5.652045857E-02
-1.3200E-04,-5.420446011E-02
-1.3000E-04,-5.473783117E-02
-1.2800E-04,-5.410688014E-02
-1.2600E-04,-5.554332371E-02
-1.2400E-04,-5.458631137E-02
-1.2200E-04,-5.563350316E-02
-1.2000E-04,-5.500156031E-02
-1.1800E-04,-5.479503257E-02
-1.1600E-04,-5.401527017E-02
-1.1400E-04,-5.342950424E-02
-1.1200E-04,-5.378669347E-02
-1.1000E-04,-5.481813056E-02
-1.0800E-04,-5.323003369E-02
-1.0600E-04,-5.439780808E-02
-1.0400E-04,-5.332566816E-02
-1.0200E-04,-5.588830591E-02
-1.0000E-04,-5.525832763E-02
-9.8000E-05,-5.477832419E-02
-9.6000E-05,-5.557244893E-02
-9.4000E-05,-5.526252379E-02
-9.2000E-05,-5.517135252E-02
-9.0000E-05,-5.395930855E-02
-8.8000E-05,-5.388326255E-02
-8.6000E-05,-5.530164352E-02
-8.4000E-05,-5.340575774E-02
-8.2000E-05,-5.363048160E-02
-8.0000E-05,-5.600936535E-02
-7.8000E-05,-5.456431964E-02
-7.6000E-05,-5.530551544E-02
-7.4000E-05,-5.373405064E-02
-7.2000E-05,-5.446422197E-02
-7.0000E-05,-5.487155541E-02
-6.8000E-05,-5.459203342E-02
-6.6000E-05,-5.353242479E-02
-6.4000E-05,-5.486138924E-02
-6.2000E-05,-5.485404594E-02
-6.0000E-05,-5.532630554E-02
-5.8000E-05,-5.471225362E-02
-5.6000E-05,-5.387931434E-02
-5.4000E-05,-5.455472567E-02
-5.2000E-05,-5.427398298E-02
-5.0000E-05,-5.311986521E-02
-4.8000E-05,-5.697223324E-02
-4.6000E-05,-5.551795597E-02
-4.4000E-05,-5.532481781E-02
-4.2000E-05,-5.370088185E-02
-4.0000E-05,-5.514806378E-02
-3.8000E-05,-5.484866722E-02
-3.6000E-05,-5.453393557E-02
-3.4000E-05,-5.428968047E-02
-3.2000E-05,-5.374835576E-02
-3.0000E-05,-5.416499706E-02
-2.8000E-05,-5.572999595E-02
-2.6000E-05,-5.460057834E-02
-2.4000E-05,-5.430741881E-02
-2.2000E-05,-5.581061959E-02
-2.0000E-05,-5.249829834E-02
-1.8000E-05,-5.486951454E-02
-1.6000E-05,-5.385190574E-02
-1.4000E-05,-5.547351474E-02
-1.2000E-05,-5.574845909E-02
-1.0000E-05,-5.497680292E-02
-8.0001E-06,-5.572217582E-02
-6.0001E-06,-5.504495250E-02
-4.0001E-06,-5.702989240E-02
-2.0001E-06,-5.513713468E-02
-1.2801E-10,-5.445481874E-02
1.9999E-06,-7.240968618E-02
3.9999E-06,-1.504866515E-03
5.9999E-06,3.194688698E-03
7.9999E-06,6.103472134E-03
9.9999E-06,9.857230226E-03
1.2000E-05,1.352849548E-02
1.4000E-05,1.542512512E-02
1.6000E-05,1.843238498E-02
1.8000E-05,1.902259504E-02
2.0000E-05,2.285308578E-02
2.2000E-05,2.656896392E-02
2.4000E-05,2.735818677E-02
2.6000E-05,2.775850117E-02
2.8000E-05,3.106647366E-02
3.0000E-05,3.366844095E-02
3.2000E-05,3.681219070E-02
3.4000E-05,3.901832586E-02
3.6000E-05,4.057334931E-02
3.8000E-05,4.107725182E-02
4.0000E-05,4.657882819E-02
4.2000E-05,4.749332572E-02
4.4000E-05,5.022985647E-02
4.6000E-05,5.072752196E-02
4.8000E-05,5.347145323E-02
5.0000E-05,5.768839194E-02
5.2000E-05,5.753977131E-02
5.4000E-05,6.124607456E-02
5.6000E-05,6.472580383E-02
5.8000E-05,6.625538324E-02
6.0000E-05,6.807941918E-02
6.2000E-05,7.002506769E-02
6.4000E-05,7.289249981E-02
6.6000E-05,7.559322962E-02
6.8000E-05,7.895312015E-02
7.0000E-05,8.121849757E-02
7.2000E-05,8.492333216E-02
7.4000E-05,8.698868589E-02
7.6000E-05,8.990290527E-02
7.8000E-05,9.383913944E-02
8.0000E-05,9.447504958E-02
8.2000E-05,9.881749185E-02
8.4000E-05,1.018390759E-01
8.6000E-05,1.048246683E-01
8.8000E-05,1.102608798E-01
9.0000E-05,1.119066358E-01
9.2000E-05,1.145198183E-01
9.4000E-05,1.192416895E-01
9.6000E-05,1.245515201E-01
9.8000E-05,1.269654991E-01
1.0000E-04,1.312688789E-01
1.0200E-04,1.357293097E-01
1.0400E-04,1.415711953E-01
1.0600E-04,1.438529950E-01
1.0800E-04,1.488755597E-01
1.1000E-04,1.569377521E-01
1.1200E-04,1.621394932E-01
1.1400E-04,1.700374056E-01
1.1600E-04,1.749479708E-01
1.1800E-04,1.817096945E-01
1.2000E-04,1.882971246E-01
1.2200E-04,1.977795480E-01
1.2400E-04,2.056086432E-01
1.2600E-04,2.146889021E-01
1.2800E-04,2.209770120E-01
1.3000E-04,2.331830153E-01
1.3200E-04,2.422388410E-01
1.3400E-04,2.542050715E-01
1.3600E-04,2.654918661E-01
1.3800E-04,2.757615669E-01
1.4000E-04,2.867305971E-01
1.4200E-04,2.991470382E-01
1.4400E-04,3.145731424E-01
1.4600E-04,3.265205664E-01
1.4800E-04,3.381850161E-01
1.5000E-04,3.513095796E-01
1.5200E-04,3.651072656E-01
1.5400E-04,3.778052695E-01
1.5600E-04,3.907923513E-01
1.5800E-04,4.065284378E-01
1.6000E-04,4.193204168E-01
1.6200E-04,4.364076122E-01
1.6400E-04,4.507787235E-01
1.6600E-04,4.661541304E-01
1.6800E-04,4.838016286E-01
1.7000E-04,4.987039557E-01
1.7200E-04,5.143986337E-01
1.7400E-04,5.318056152E-01
1.7600E-04,5.496811369E-01
1.7800E-04,5.662784106E-01
1.8000E-04,5.838925874E-01
1.8200E-04,6.022682160E-01
1.8400E-04,6.182032391E-01
1.8600E-04,6.372853879E-01
1.8800E-04,6.596561115E-01
1.9000E-04,6.795245077E-01
1.9200E-04,7.007023752E-01
1.9400E-04,7.199983188E-01
1.9600E-04,7.429885684E-01
1.9800E-04,7.670158245E-01
2.0000E-04,7.906690876E-01
2.0200E-04,8.118778733E-01
2.0400E-04,8.382175993E-01
2.0600E-04,8.610252202E-01
2.0800E-04,8.868850191E-01
2.1000E-04,9.105627726E-01
2.1200E-04,9.383052775E-01
2.1400E-04,9.651489060E-01
2.1600E-04,9.926254310E-01
2.1800E-04,1.019638089E+00
2.2000E-04,1.048234590E+00
2.2200E-04,1.076523131E+00
2.2400E-04,1.105413955E+00
2.2600E-04,1.132479599E+00
2.2800E-04,1.162940915E+00
2.3000E-04,1.191760863E+00
2.3200E-04,1.220429919E+00
2.3400E-04,1.249539116E+00
2.3600E-04,1.279868043E+00
2.3800E-04,1.308430556E+00
2.4000E-04,1.338175872E+00
2.4200E-04,1.369682111E+00
2.4400E-04,1.398693594E+00
2.4600E-04,1.430541419E+00
2.4800E-04,1.459766068E+00
2.5000E-04,1.488757295E+00
2.5200E-04,1.519400877E+00
2.5400E-04,1.550240192E+00
2.5600E-04,1.579022794E+00
2.5800E-04,1.610792265E+00
2.6000E-04,1.638652987E+00
2.6200E-04,1.668265457E+00
2.6400E-04,1.700489450E+00
2.6600E-04,1.728109217E+00
2.6800E-04,1.756855369E+00
2.7000E-04,1.786408615E+00
2.7200E-04,1.818156687E+00
2.7400E-04,1.846042872E+00
2.7600E-04,1.876460529E+00
2.7800E-04,1.905595151E+00
2.8000E-04,1.935060545E+00
2.8200E-04,1.963361693E+00
2.8400E-04,1.991495281E+00
2.8600E-04,2.019622288E+00
2.8800E-04,2.049140955E+00
2.9000E-04,2.076764765E+00
2.9200E-04,2.105531364E+00
2.9400E-04,2.133036289E+00
2.9600E-04,2.159874367E+00
2.9800E-04,2.187886819E+00
3.0000E-04,2.214692205E+00
3.0200E-04,2.243260306E+00
3.0400E-04,2.270361599E+00
3.0600E-04,2.299134129E+00
3.0800E-04,2.326032975E+00
3.1000E-04,2.352369974E+00
3.1200E-04,2.380174811E+00
3.1400E-04,2.408830936E+00
3.1600E-04,2.433031513E+00
3.1800E-04,2.461644322E+00
3.2000E-04,2.488411637E+00
3.2200E-04,2.515094858E+00
3.2400E-04,2.542397299E+00
3.2600E-04,2.568319030E+00
3.2800E-04,2.595057983E+00
3.3000E-04,2.621588825E+00
3.3200E-04,2.648018616E+00
3.3400E-04,2.673945439E+00
3.3600E-04,2.699124868E+00
3.3800E-04,2.725344641E+00
3.4000E-04,2.752898585E+00
3.4200E-04,2.776591158E+00
3.4400E-04,2.803594756E+00
3.4600E-04,2.827198524E+00
3.4800E-04,2.851878570E+00
3.5000E-04,2.879143208E+00
3.5200E-04,2.902285206E+00
3.5400E-04,2.928893258E+00
3.5600E-04,2.954626237E+00
3.5800E-04,2.980734182E+00
3.6000E-04,3.004827452E+00
3.6200E-04,3.029808630E+00
3.6400E-04,3.056328238E+00
3.6600E-04,3.081743205E+00
3.6800E-04,3.106697299E+00
3.7000E-04,3.128761455E+00
3.7200E-04,3.154424415E+00
3.7400E-04,3.181327171E+00
3.7600E-04,3.206886887E+00
3.7800E-04,3.230694874E+00
3.8000E-04,3.254675362E+00
3.8200E-04,3.279537599E+00
3.8400E-04,3.303842488E+00
3.8600E-04,3.326686959E+00
3.8800E-04,3.351321554E+00
3.9000E-04,3.376638902E+00
3.9200E-04,3.399786604E+00
3.9400E-04,3.424701483E+00
3.9600E-04,3.448771731E+00
3.9800E-04,3.473586226E+00
4.0000E-04,3.497602934E+00
4.0200E-04,3.521464976E+00
4.0400E-04,3.545422404E+00
4.0600E-04,3.570161731E+00
4.0800E-04,3.594245006E+00
4.1000E-04,3.618680625E+00
4.1200E-04,3.640848521E+00
4.1400E-04,3.665082153E+00
4.1600E-04,3.686970813E+00
4.1800E-04,3.712352344E+00
4.2000E-04,3.735250182E+00
4.2200E-04,3.761452904E+00
4.2400E-04,3.783728489E+00
4.2600E-04,3.808318603E+00
4.2800E-04,3.828110725E+00
4.3000E-04,3.853980499E+00
4.3200E-04,3.876212902E+00
4.3400E-04,3.900034317E+00
4.3600E-04,3.923854835E+00
4.3800E-04,3.946110717E+00
4.4000E-04,3.968524127E+00
4.4200E-04,3.991313857E+00
4.4400E-04,4.014369167E+00
4.4600E-04,4.036807239E+00
4.4800E-04,4.058237277E+00
4.5000E-04,4.080917849E+00
4.5200E-04,4.104297236E+00
4.5400E-04,4.126084178E+00
4.5600E-04,4.147131029E+00
4.5800E-04,4.171474715E+00
4.6000E-04,4.192669195E+00
4.6200E-04,4.215642584E+00
4.6400E-04,4.237195722E+00
4.6600E-04,4.259417177E+00
4.6800E-04,4.280287389E+00
4.7000E-04,4.302824719E+00
4.7200E-04,4.325316312E+00
4.7400E-04,4.348163453E+00
4.7600E-04,4.369321369E+00
4.7800E-04,4.390525558E+00
4.8000E-04,4.412468521E+00
4.8200E-04,4.434985366E+00
4.8400E-04,4.455432490E+00
4.8600E-04,4.477044204E+00
4.8800E-04,4.498936946E+00
4.9000E-04,4.517854185E+00
4.9200E-04,4.541038297E+00
4.9400E-04,4.559487607E+00
4.9600E-04,4.583034402E+00
4.9800E-04,4.603406434E+00
5.0000E-04,4.625109413E+00
5.0200E-04,4.646394283E+00
5.0400E-04,4.668694130E+00
5.0600E-04,4.690057468E+00
5.0800E-04,4.710702174E+00
5.1000E-04,4.733018195E+00
5.1200E-04,4.752369032E+00
5.1400E-04,4.773233827E+00
5.1600E-04,4.795773542E+00
5.1800E-04,4.817347013E+00
5.2000E-04,4.837923131E+00
5.2200E-04,4.859425934E+00
5.2400E-04,4.877642433E+00
5.2600E-04,4.898080039E+00
5.2800E-04,4.920427398E+00
5.3000E-04,4.941419356E+00
5.3200E-04,4.960242620E+00
5.3400E-04,4.981005563E+00
5.3600E-04,5.002282556E+00
5.3800E-04,5.023123471E+00
5.4000E-04,5.042105103E+00
5.4200E-04,5.061026633E+00
5.4400E-04,5.080687434E+00
5.4600E-04,5.101036539E+00
5.4800E-04,5.119182504E+00
5.5000E-04,5.140118748E+00
5.5200E-04,5.159240532E+00
5.5400E-04,5.181493648E+00
5.5600E-04,5.200538108E+00
5.5800E-04,5.219725256E+00
5.6000E-04,5.238255476E+00
5.6200E-04,5.258803460E+00
5.6400E-04,5.277760926E+00
5.6600E-04,5.298175224E+00
5.6800E-04,5.315737655E+00
5.7000E-04,5.335461321E+00
5.7200E-04,5.357011446E+00
5.7400E-04,5.374259774E+00
5.7600E-04,5.392694493E+00
5.7800E-04,5.409993365E+00
5.8000E-04,5.430388514E+00
5.8200E-04,5.449193773E+00
5.8400E-04,5.469593156E+00
5.8600E-04,5.488593079E+00
5.8800E-04,5.506951008E+00
5.9000E-04,5.524413150E+00
5.9200E-04,5.544970557E+00
5.9400E-04,5.561081685E+00
5.9600E-04,5.579741738E+00
5.9800E-04,5.598675933E+00
6.0000E-04,5.616076316E+00
6.0200E-04,5.635233194E+00
6.0400E-04,5.653101506E+00
6.0600E-04,5.670900505E+00
6.0800E-04,5.687873469E+00
6.1000E-04,5.706822142E+00
6.1200E-04,5.723860414E+00
6.1400E-04,5.743376694E+00
6.1600E-04,5.760000919E+00
6.1800E-04,5.779600875E+00
6.2000E-04,5.798223982E+00
6.2200E-04,5.815121110E+00
6.2400E-04,5.833691193E+00
6.2600E-04,5.850930308E+00
6.2800E-04,5.867882845E+00
6.3000E-04,5.886377740E+00
6.3200E-04,5.903659409E+00
6.3400E-04,5.921325370E+00
6.3600E-04,5.937162889E+00
6.3800E-04,5.956693189E+00
6.4000E-04,5.972875805E+00
6.4200E-04,5.990873855E+00
6.4400E-04,6.006732412E+00
6.4600E-04,6.024265736E+00
6.4800E-04,6.040909206E+00
6.5000E-04,6.057074408E+00
6.5200E-04,6.075155046E+00
6.5400E-04,6.092238751E+00
6.5600E-04,6.109937786E+00
6.5800E-04,6.125204416E+00
6.6000E-04,6.141706780E+00
6.6200E-04,6.159652741E+00
6.6400E-04,6.176469264E+00
6.6600E-04,6.192504938E+00
6.6800E-04,6.206560421E+00
6.7000E-04,6.223869594E+00
6.7200E-04,6.239352613E+00
6.7400E-04,6.260780038E+00
6.7600E-04,6.275040714E+00
6.7800E-04,6.289480643E+00
6.8000E-04,6.307930009E+00
6.8200E-04,6.322601185E+00
6.8400E-04,6.340610469E+00
6.8600E-04,6.356338487E+00
6.8800E-04,6.370302056E+00
6.9000E-04,6.386743136E+00
6.9200E-04,6.401763948E+00
6.9400E-04,6.420848081E+00
6.9600E-04,6.433519992E+00
6.9800E-04,6.448868353E+00
7.0000E-04,6.465043435E+00
7.0200E-04,6.479734256E+00
7.0400E-04,6.495511122E+00
7.0600E-04,6.510035565E+00
7.0800E-04,6.525963645E+00
7.1000E-04,6.540219018E+00
7.1200E-04,6.557492981E+00
7.1400E-04,6.573233111E+00
7.1600E-04,6.587268396E+00
7.1800E-04,6.604009560E+00
7.2000E-04,6.618373233E+00
7.2200E-04,6.633836607E+00
7.2400E-04,6.648274704E+00
7.2600E-04,6.665390777E+00
7.2800E-04,6.680562688E+00
7.3000E-04,6.696177811E+00
7.3200E-04,6.710651709E+00
7.3400E-04,6.724657277E+00
7.3600E-04,6.739124481E+00
7.3800E-04,6.752783255E+00
7.4000E-04,6.768730332E+00
7.4200E-04,6.783634300E+00
7.4400E-04,6.796872751E+00
7.4600E-04,6.811263603E+00
7.4800E-04,6.823905073E+00
7.5000E-04,6.839574174E+00
7.5200E-04,6.853320628E+00
7.5400E-04,6.868218340E+00
7.5600E-04,6.883505722E+00
7.5800E-04,6.896349658E+00
7.6000E-04,6.911479760E+00
7.6200E-04,6.925915188E+00
7.6400E-04,6.938036733E+00
7.6600E-04,6.954587067E+00
7.6800E-04,6.965986281E+00
7.7000E-04,6.980173696E+00
7.7200E-04,6.993950649E+00
7.7400E-04,7.008225782E+00
7.7600E-04,7.022691307E+00
7.7800E-04,7.036629069E+00
7.8000E-04,7.052470956E+00
7.8200E-04,7.063439891E+00
7.8400E-04,7.079906244E+00
7.8600E-04,7.092248089E+00
7.8800E-04,7.103431105E+00
7.9000E-04,7.118760526E+00
7.9200E-04,7.130513705E+00
7.9400E-04,7.146001894E+00
7.9600E-04,7.157211994E+00
7.9800E-04,7.173246828E+00
8.0000E-04,7.184563931E+00
8.0200E-04,7.196804095E+00
8.0400E-04,7.209426186E+00
8.0600E-04,7.225137038E+00
8.0800E-04,7.236740281E+00
8.1000E-04,7.248846282E+00
8.1200E-04,7.262976610E+00
8.1400E-04,7.275068058E+00
8.1600E-04,7.287224851E+00
8.1800E-04,7.301459664E+00
8.2000E-04,7.312508612E+00
8.2200E-04,7.325491326E+00
8.2400E-04,7.340944877E+00
8.2600E-04,7.351826112E+00
8.2800E-04,7.365983047E+00
8.3000E-04,7.378680746E+00
8.3200E-04,7.390229209E+00
8.3400E-04,7.406164576E+00
8.3600E-04,7.416251591E+00
8.3800E-04,7.428336096E+00
8.4000E-04,7.442089436E+00
8.4200E-04,7.455122332E+00
8.4400E-04,7.466867425E+00
8.4600E-04,7.478170470E+00
8.4800E-04,7.490638047E+00
8.5000E-04,7.502393096E+00
8.5200E-04,7.514641499E+00
8.5400E-04,7.526504867E+00
8.5600E-04,7.537435654E+00
8.5800E-04,7.550765315E+00
8.6000E-04,7.561806348E+00
8.6200E-04,7.574783912E+00
8.6400E-04,7.585342519E+00
8.6600E-04,7.598406352E+00
8.6800E-04,7.609141771E+00
8.7000E-04,7.622037891E+00
8.7200E-04,7.633943544E+00
8.7400E-04,7.645095031E+00
8.7600E-04,7.656855554E+00
8.7800E-04,7.669078266E+00
8.8000E-04,7.681755403E+00
8.8200E-04,7.694305969E+00
8.8400E-04,7.705984075E+00
8.8600E-04,7.715335235E+00
8.8800E-04,7.726625539E+00
8.9000E-04,7.738415016E+00
8.9200E-04,7.749677263E+00
8.9400E-04,7.762194774E+00
8.9600E-04,7.771475877E+00
8.9800E-04,7.784056560E+00
9.0000E-04,7.795004647E+00
9.0200E-04,7.805266795E+00
9.0400E-04,7.817299497E+00
9.0600E-04,7.827533873E+00
9.0800E-04,7.838721524E+00
9.1000E-04,7.850524295E+00
9.1200E-04,7.860300202E+00
9.1400E-04,7.872081915E+00
9.1600E-04,7.881681126E+00
9.1800E-04,7.893140898E+00
9.2000E-04,7.904405472E+00
9.2200E-04,7.914619993E+00
9.2400E-04,7.926175628E+00
9.2600E-04,7.936098897E+00
9.2800E-04,7.948696670E+00
9.3000E-04,7.960209657E+00
9.3200E-04,7.968729785E+00
9.3400E-04,7.979563851E+00
9.3600E-04,7.990161959E+00
9.3800E-04,8.001454552E+00
9.4000E-04,8.012697840E+00
9.4200E-04,8.021777641E+00
9.4400E-04,8.033996271E+00
9.4600E-04,8.043524280E+00
9.4800E-04,8.054141252E+00
9.5000E-04,8.064945678E+00
9.5200E-04,8.073366090E+00
9.5400E-04,8.083743403E+00
9.5600E-04,8.092831997E+00
9.5800E-04,8.106462618E+00
9.6000E-04,8.115050419E+00
9.6200E-04,8.125132227E+00
9.6400E-04,8.134449550E+00
9.6600E-04,8.144698632E+00
9.6800E-04,8.154595065E+00
9.7000E-04,8.163953854E+00
9.7200E-04,8.175124587E+00
9.7400E-04,8.186491909E+00
9.7600E-04,8.192568132E+00
9.7800E-04,8.203975147E+00
9.8000E-04,8.214726644E+00
9.8200E-04,8.223332469E+00
9.8400E-04,8.233628205E+00
9.8600E-04,8.242659140E+00
9.8800E-04,8.254142353E+00
9.9000E-04,8.262345594E+00
9.9200E-04,8.272716899E+00
9.9400E-04,8.283199155E+00
9.9600E-04,8.292381495E+00
9.9800E-04,8.301598129E+00
1.0000E-03,8.310867426E+00
1.0020E-03,8.319969962E+00
1.0040E-03,8.326963543E+00
1.0060E-03,8.338241641E+00
1.0080E-03,8.346971405E+00
1.0100E-03,8.355650815E+00
1.0120E-03,8.359767790E+00
1.0140E-03,8.359851217E+00
1.0160E-03,8.364511729E+00
1.0180E-03,8.174528044E+00
1.0200E-03,7.802451376E+00
1.0220E-03,7.767798165E+00
1.0240E-03,7.741858448E+00
1.0260E-03,7.716273555E+00
1.0280E-03,7.693827186E+00
1.0300E-03,7.670912201E+00
1.0320E-03,7.650957955E+00
1.0340E-03,7.630932679E+00
1.0360E-03,7.611815874E+00
1.0380E-03,7.591000097E+00
1.0400E-03,7.574125571E+00
1.0420E-03,7.553804714E+00
1.0440E-03,7.535309189E+00
1.0460E-03,7.519370199E+00
1.0480E-03,7.497674906E+00
1.0500E-03,7.481767196E+00
1.0520E-03,7.464101654E+00
1.0540E-03,7.445951398E+00
1.0560E-03,7.427838850E+00
1.0580E-03,7.410786273E+00
1.0600E-03,7.393430943E+00
1.0620E-03,7.376142427E+00
1.0640E-03,7.359889925E+00
1.0660E-03,7.342298465E+00
1.0680E-03,7.325987065E+00
1.0700E-03,7.309669885E+00
1.0720E-03,7.289768645E+00
1.0740E-03,7.274961475E+00
1.0760E-03,7.258822499E+00
1.0780E-03,7.242985094E+00
1.0800E-03,7.224743133E+00
1.0820E-03,7.209712842E+00
1.0840E-03,7.192376928E+00
1.0860E-03,7.175576655E+00
1.0880E-03,7.158911270E+00
1.0900E-03,7.142198773E+00
1.0920E-03,7.125783308E+00
1.0940E-03,7.108563895E+00
1.0960E-03,7.092646000E+00
1.0980E-03,7.077549257E+00
1.1000E-03,7.060113837E+00
1.1020E-03,7.045048298E+00
1.1040E-03,7.028125478E+00
1.1060E-03,7.012736777E+00
1.1080E-03,6.998102566E+00
1.1100E-03,6.978871243E+00
1.1120E-03,6.966022101E+00
1.1140E-03,6.947587573E+00
1.1160E-03,6.931701894E+00
1.1180E-03,6.916657526E+00
1.1200E-03,6.897733401E+00
1.1220E-03,6.886631238E+00
1.1240E-03,6.868258718E+00
1.1260E-03,6.853997890E+00
1.1280E-03,6.837045182E+00
1.1300E-03,6.822374750E+00
1.1320E-03,6.808276466E+00
1.1340E-03,6.790045433E+00
1.1360E-03,6.775127695E+00
1.1380E-03,6.757842688E+00
1.1400E-03,6.744807541E+00
1.1420E-03,6.727605257E+00
1.1440E-03,6.712842338E+00
1.1460E-03,6.697317604E+00
1.1480E-03,6.682620623E+00
1.1500E-03,6.666936111E+00
1.1520E-03,6.649554497E+00
1.1540E-03,6.635297045E+00
1.1560E-03,6.618931113E+00
1.1580E-03,6.604717930E+00
1.1600E-03,6.588015962E+00
1.1620E-03,6.572855456E+00
1.1640E-03,6.557327004E+00
1.1660E-03,6.541074541E+00
1.1680E-03,6.526446681E+00
1.1700E-03,6.510831311E+00
1.1720E-03,6.496353846E+00
1.1740E-03,6.481658771E+00
1.1760E-03,6.465541672E+00
1.1780E-03,6.450300848E+00
1.1800E-03,6.436373081E+00
1.1820E-03,6.421022222E+00
1.1840E-03,6.404361300E+00
1.1860E-03,6.390250312E+00
1.1880E-03,6.373675431E+00
1.1900E-03,6.357890993E+00
1.1920E-03,6.344865517E+00
1.1940E-03,6.330875761E+00
1.1960E-03,6.314938754E+00
1.1980E-03,6.298362575E+00
1.2000E-03,6.284365419E+00
1.2020E-03,6.269759608E+00
1.2040E-03,6.254697960E+00
1.2060E-03,6.240170236E+00
1.2080E-03,6.222898505E+00
1.2100E-03,6.209162655E+00
1.2120E-03,6.193763082E+00
1.2140E-03,6.180515361E+00
1.2160E-03,6.162672513E+00
1.2180E-03,6.150061942E+00
1.2200E-03,6.133412883E+00
1.2220E-03,6.120340238E+00
1.2240E-03,6.104149764E+00
1.2260E-03,6.088172207E+00
1.2280E-03,6.074678762E+00
1.2300E-03,6.058588366E+00
1.2320E-03,6.045165188E+00
1.2340E-03,6.028904543E+00
1.2360E-03,6.014888599E+00
1.2380E-03,5.999709248E+00
1.2400E-03,5.982839395E+00
1.2420E-03,5.969607181E+00
1.2440E-03,5.954371316E+00
1.2460E-03,5.940273203E+00
1.2480E-03,5.924708969E+00
1.2500E-03,5.910507516E+00
1.2520E-03,5.896171805E+00
1.2540E-03,5.881501755E+00
1.2560E-03,5.868503019E+00
1.2580E-03,5.851369056E+00
1.2600E-03,5.838541257E+00
1.2620E-03,5.823426871E+00
1.2640E-03,5.808413402E+00
1.2660E-03,5.793389691E+00
1.2680E-03,5.780004584E+00
1.2700E-03,5.765076660E+00
1.2720E-03,5.749651109E+00
1.2740E-03,5.734987544E+00
1.2760E-03,5.721603219E+00
1.2780E-03,5.705525602E+00
1.2800E-03,5.692240020E+00
1.2820E-03,5.677609624E+00
1.2840E-03,5.663274142E+00
1.2860E-03,5.648113674E+00
1.2880E-03,5.635083982E+00
1.2900E-03,5.619534167E+00
1.2920E-03,5.605800359E+00
1.2940E-03,5.593206324E+00
1.2960E-03,5.575785076E+00
1.2980E-03,5.563281431E+00
1.3000E-03,5.546951472E+00
1.3020E-03,5.535564542E+00
1.3040E-03,5.520651209E+00
1.3060E-03,5.503697852E+00
1.3080E-03,5.490939271E+00
1.3100E-03,5.477712321E+00
1.3120E-03,5.464983857E+00
1.3140E-03,5.448081941E+00
1.3160E-03,5.433550975E+00
1.3180E-03,5.418762994E+00
1.3200E-03,5.404669096E+00
1.3220E-03,5.391326961E+00
1.3240E-03,5.376545350E+00
1.3260E-03,5.362438827E+00
1.3280E-03,5.349931157E+00
1.3300E-03,5.334478255E+00
1.3320E-03,5.319252994E+00
1.3340E-03,5.303965039E+00
1.3360E-03,5.291479285E+00
1.3380E-03,5.277250119E+00
1.3400E-03,5.260556238E+00
1.3420E-03,5.248141914E+00
1.3440E-03,5.233467801E+00
1.3460E-03,5.220559722E+00
1.3480E-03,5.208166626E+00
1.3500E-03,5.192617460E+00
1.3520E-03,5.179065383E+00
1.3540E-03,5.165652410E+00
1.3560E-03,5.150940150E+00
1.3580E-03,5.137128273E+00
1.3600E-03,5.122900804E+00
1.3620E-03,5.107643920E+00
1.3640E-03,5.095763826E+00
1.3660E-03,5.081088549E+00
1.3680E-03,5.066820225E+00
1.3700E-03,5.053761675E+00
1.3720E-03,5.039268302E+00
1.3740E-03,5.025584809E+00
1.3760E-03,5.013114161E+00
1.3780E-03,4.998170922E+00
1.3800E-03,4.985749522E+00
1.3820E-03,4.970233715E+00
1.3840E-03,4.956610246E+00
1.3860E-03,4.942969993E+00
1.3880E-03,4.929161606E+00
